"caption","commentsCount","likesCount","ownerUsername","timestamp","type","url","videoDuration","videoPlayCount","videoUrl","videoViewCount","allTaggedUsernames","allMentions","allHashtags"
"Die Inflation geht zurück und die Europäische Zentralbank (EZB) reagiert: Sie senkt die Zinsen im Euroraum erneut. Der sogenannte Einlagenzins liegt nun bei 3,5 Prozent. 

Der am Finanzmarkt richtungsweisende Zins, den Banken erhalten, wenn sie Geld bei der Notenbank parken, sinkt somit um 0,25 Prozentpunkte. Das teilte die Notenbank in Frankfurt am Main mit. Zugleich lassen die Währungshüter:innen um EZB-Chefin Christine Lagarde nur wenige Wochen vor der nächsten Sitzung im Oktober offen, wie es geldpolitisch weitergeht: „Der EZB-Rat legt sich nicht im Voraus auf einen bestimmten Zinspfad fest.“ 

Das wichtigste Anliegen der europäischen Notenbank ist die Preisstabilität. Alle sechs Wochen berät sie darüber, was zu tun ist, um die Inflation auf dem Niveau von zwei Prozent zu halten oder dahin zurückzubringen. Hauptinstrument sind die Leitzinssätze. Davon setzt die EZB drei fest: den für Sparende wichtigen Einlagenzins, den Hauptrefinanzierungssatz, zu dem Geschäftsbanken sich Geld bei der EZB leihen können, und den Spitzenrefinanzierungssatz zur kurzfristigen Beschaffung von Geld. 

Der Hauptrefinanzierungssatz wird mit dem jüngsten Beschluss um 0,6 Punkte auf 3,65 Prozent verringert. Die Währungshüter:innen versprechen sich von einer Zinssenkung positive Wachstumsimpulse. Mit den Leitzinssenkungen wird zugleich die Aufnahme von Krediten für Unternehmen und Privatpersonen tendenziell günstiger. Umgekehrt müssen sich Sparende auf fallende Zinsen bei ihrer Bank und geringere Renditen etwa bei Lebensversicherungen einstellen. Vor der Zinswende vom Juni hatte die EZB lange Zeit im Kampf gegen die Inflation die Zinsen hoch gehalten, um die Teuerung im Euroraum im Zaum zu halten. 

#ezb #leitzins #inflation #tagesschau #nachrichten",203,46337,"tagesschau","2024-09-12T14:12:19.000Z","Sidecar","https://www.instagram.com/p/C_0eumUsJ0U/",NA,NA,"",NA,"","","ezb,leitzins,inflation,tagesschau,nachrichten"
"Der Chefkolumnist der Funke Mediengruppe Hajo Schumacher erklärt bei maischberger, in der deutschen Migrationsdebatte würden „jetzt Dinge in Gang gesetzt, die früher als undenkbar galten“, auch auf die Gefahr der Irritation europäischer Nachbarländer. Mit den neuen Migrations-Plänen der Bundesregierung könnten „theoretisch alle“ zurückgewiesen werden, da Deutschland keine Außengrenzen in der EU habe. Es drohe innerhalb der EU „eine Debatte um die Außengrenzen“.
Die ganze Sendung ist zum Nachschauen in der ARD-Mediathek verfügbar.
#ARD #maischberger #Migration #EU",385,9039,"tagesschau","2024-09-12T13:02:27.000Z","Video","https://www.instagram.com/p/C_0WkpfIcfA/",43.84,878994,"https://scontent-prg1-1.cdninstagram.com/o1/v/t16/f2/m86/AQNXWHxC3l6HzWqCVrTKoyZqx74GViZLJtmPkJqm_TYEygzYx1pOspYj-_OuQT-DDbH6qeKGoxFMRiuOeiU0cWDyzfHzjG9lrtCfe2c.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=111&vs=522529110362895_4055723760&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84NzRBMTI5QjA1RkQzMENDOTBFMDc2N0EyMTdBQjU4OF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKU0dYaHNhV0E5UmRyOEJBRmVnTHdaTk4zZ05icV9FQUFBRhUCAsgBACgAGAAbABUAACbYnPrcyejBPxUCKAJDMywXQEXrhR64UewYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=3c9a642d16&ccb=9-4&oh=00_AYCzOkavRvCCyivuuLbC1JS8wrjFyEs-QqX6JipYV-R-yw&oe=67732FE2&_nc_sid=10d13b",233100,"","","ARD,maischberger,Migration,EU"
"Im TV-Duell gegen die demokratische Präsidentschaftskandidatin Kamala Harris hat ihr republikanischer Konkurrent Donald Trump mehrere Behauptungen gemacht, für die es keine Belege gibt. Eine davon: In der Stadt Springfield im US-Bundesstaat Ohio würden haitianische Migrant:innen Haustiere stehlen, um sie zu essen. Vertreter:innen der Stadt bezeichnen dies als unwahr. 

Das haitianische Ministerium für im Ausland lebende Staatsangehörige wies die Aussage des früheren US-Präsidenten klar zurück. Solche Behauptungen verletzten nicht nur die Würde der Migrantinnen und Migranten, sie „könnten ihr Leben gefährden“, warnte die Behörde in einem Beitrag beim Kurznachrichtendienst X.
Man sei sehr besorgt über die Menschen in der „Diaspora“. Der Begriff ist altgriechisch und bedeutet „Zerstreuung“. Lange bezog er sich vor allem auf das Exil des jüdischen Volkes. Heutzutage wird er zunehmend für Gruppen von Migrant:innen verwendet, die sich durch ihre gemeinsame Nationalität, ethnische Zugehörigkeit, Religion oder Kultur verbunden fühlen.

Die Behauptungen über die haitianischen Migrantinnen in Springfield kursieren seit Längerem im Netz. Die Beiträge wurden von mehreren prominenten Mitgliedern der Republikaner geteilt, darunter auch Trumps Vizekandidat J.D. Vance und der texanische Senator Ted Cruz. Beim X räumte Vance am Dienstag in einem Nebensatz aber ein, es könne sich natürlich herausstellen, dass diese Gerüchte falsch seien.

Auch die Stadt Springfield und deren Polizei reagierte auf die Gerüchte, ebenfalls am Dienstag, vor dem TV-Duell zwischen Harris und Trump. Es gebe keine Hinweise darauf, dass Haustiere gestohlen oder gegessen worden seien.

#trump #haiti #springfield #nachrichten #tagesschau",1785,210160,"tagesschau","2024-09-12T08:09:51.000Z","Sidecar","https://www.instagram.com/p/C_z1P3DIirV/",NA,NA,"",NA,"","","trump,haiti,springfield,nachrichten,tagesschau"
"Dieses Jahr gibt es besonders viele Mücken – und das ist nicht grundsätzlich schlecht. Sie haben vor allem ein Imageproblem. 
#Mücken #Natur #tagesschau",148,18549,"tagesschau","2024-09-11T14:00:22.000Z","Video","https://www.instagram.com/p/C_x4fZ1NT_E/",54,1435248,"https://instagram.fnat3-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMxO9zmpjNUO2N-bR2lGgUf8o0gQk8WEp9FLccEtLWHKdMkS4evFHxNau1tcQbdb9rkmmbfCJiHFZTiVBsBt6DlAYrT2Zmi-mHooiY.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=1077367217297440_728389494&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84MjQxQ0FDQTZBNEFFMDE3NzQ5QjlCOEU0Nzc4QUZBRV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBVFpZeHVvbkI0SmVfNEJBTTNDM3ZRaWd1SklicV9FQUFBRhUCAsgBACgAGAAbABUAACbetp6O%2BJO%2BPxUCKAJDMywXQEsAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=1d522768cb&ccb=9-4&oh=00_AYCQlvj7kCZNGBbBHQbuVwMyWFGOrxszrJ-RicNU1v5-ag&oe=67731FF6&_nc_sid=10d13b",396883,"","","Mücken,Natur,tagesschau"
"Wäre das ein Job für dich? #tagesschau #nachrichten",1456,29430,"tagesschau","2024-09-11T18:52:29.000Z","Video","https://www.instagram.com/p/C_yZ8BUNoJC/",28.96,2992271,"https://scontent-atl3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMfjQM9XrD7Il4jt4ahE1JeqZDY20lU4b-9_6cMAgo1y8am6Jbc5h6VniNmISNW9eGVynoYoMgXlibpYFp773RSLy0RMch3rMh4_sw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuZXhwZXJpbWVudGFsLjcyMC5iYXNlbGluZSJ9&_nc_cat=111&vs=1046116377066000_2562939124&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81NTQ4NUIzNTI0MzJCN0IyRUIyRDFCNDExQUMzMUM5N192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIX1BZQnNiU1E3cWI2d05BQldyUWlwcldPZEticV9FQUFBRhUCAsgBACgAGAAbABUAACb2%2Foik2bfTPxUCKAJDMywXQDz1wo9cKPYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=11bf7e2662&ccb=9-4&oh=00_AYD5VNyBrNUvdvt37ZIdbyKKyGnp_IilYR4WaL4YKgf1dw&oe=67731692&_nc_sid=10d13b",1100267,"","","tagesschau,nachrichten"
"Was sollte sich deiner Meinung nach an Schulen verbessern? #tagesschau #nachrichten #schule #deutschunterricht

Hinweis: Leider ist uns bei der Liste mit den Bundesländern ein Fehler unterlaufen. Bayern taucht dort doppelt auf. Auf Platz 3 müsste stattdessen Sachsen stehen.",122,17129,"tagesschau","2024-09-11T17:30:03.000Z","Video","https://www.instagram.com/p/C_yQf_BIXsu/",43.559,1126542,"https://instagram.fiev6-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQN_cqNFmBAbKYBdV9fk36RKsQ4Y-dHmdk7ozyMHvbTUu9XwnA7zpaHQd67BrUvtXHwdfyajNHwnY4rNUythEl7OBzqsbCBdqQ1vO5w.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=370942389410308_2547770443&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81RDRGRTZBNzhCQUNBRjA5NzIxNTZFNzU3QzkzQzdCNl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNRXlSUnZUbnVienVZTUVBRUJPZHFxZ0xvb1FicV9FQUFBRhUCAsgBACgAGAAbABUAACbK9dTFyo%2BLQBUCKAJDMywXQEXHjU%2FfO2QYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=fd82d220b2&ccb=9-4&oh=00_AYDv0XrSXWn4DVoXQfibDN9NbFHqK7jkWOPAApfaTJQ-WA&oe=67733669&_nc_sid=10d13b",266800,"","","tagesschau,nachrichten,schule,deutschunterricht"
"Millionen Menschen in den USA haben der Anschläge vom 11. September 2001 gedacht. 23 Jahre nach den Angriffen auf das World Trade Center in New York und das Pentagon in der Hauptstadt Washington kamen Überlebende und Angehörige der etwa 3.000 Todesopfer am sogenannten Ground Zero in Manhattan zusammen. 

Bei einer Gedenkfeier im Beisein von US-Präsident Joe Biden in New York wurden die Namen der Opfer verlesen. Zur Zeit der damaligen Einschläge der Flugzeuge in die Türme wurde eine Glocke geläutet. „An diesem Tag vor 23 Jahren glaubten Terroristen, sie könnten unseren Willen brechen und uns in die Knie zwingen“, ließ Biden mitteilen. „Sie lagen falsch. Sie werden immer falsch liegen. In den dunkelsten Stunden fanden wir Licht.“ 

Am Gedenkort trafen auch die beiden Präsidentschaftskandidat:innen Donald Trump und Kamala Harris nur wenige Stunden nach ihrem ersten TV-Duell erneut aufeinander. Auf TV-Bildern war zu sehen, wie beide sich die Hand reichten und anschließend während der Zeremonie mit anderen Würdenträgern in einer Reihe standen. 

Bei dem bislang schwersten Anschlag in der Geschichte des Terrorismus hatten Dschihadisten am 11. September 2001 vier Flugzeuge gekapert. Nachdem sie ein Flugzeug in den Nordturm des World Trade Centers gesteuert hatten, flog kurze Zeit später eine weitere Maschine in den Südturm. Ein drittes Flugzeug lenkten die Angreifer in das Verteidigungsministerium nahe Washington. Eine vierte Maschine stürzte in Shanksville in Pennsylvania ab, nachdem die Passagiere Widerstand gegen die Entführer geleistet hatten. 

Die USA waren nach den Anschlägen vom 11. September in den „Krieg gegen den Terror“ gezogen. Dem Einmarsch in Afghanistan folgte 2003 der Krieg im Irak. #tagesschau #nachrichten #11september #911 #newyork",1500,223850,"tagesschau","2024-09-11T19:30:09.000Z","Sidecar","https://www.instagram.com/p/C_yeTk5s3qE/",NA,NA,"",NA,"","","tagesschau,nachrichten,11september,911,newyork"
"Wenn es heute um 11 Uhr blinkt, schrillt oder leuchtet, besteht kein Grund zur Sorge: Beim vierten bundesweiten Warntag wird wieder ein Probealarm über verschiedene Kanäle ausgelöst. Damit wollen Bund und Länder ihre für den Katastrophenfall vorgesehenen Warnsysteme testen. Auch Kommunen können sich beteiligen. 

In zahlreichen Städten und Gemeinden werden die Sirenen auf den Dächern heulen und die Informationen über Radio und Fernsehen verbreitet. Auf Tausenden Anzeigentafeln im Stadtbild werden die amtlichen Warnungen dann zu sehen sein. 

Zudem soll es auch eine Warn-Botschaft über das Cell Broadcast System auf Mobiltelefonen sowie Warn-SMS und Meldungen per Warn-Apps geben. Ausgelöst wird der Probealarm vom Bundesamt für Bevölkerungsschutz und Katastrophenhilfe (BBK) in Bonn. 

Der Warntag soll die technischen und organisatorischen Abläufe einem Härtetest unterziehen und die Menschen zugleich für das Thema sensibilisieren. Nachdem es beim bundesweit ersten Warntag im September 2020 Pannen gab, wurden die Strukturen verbessert. Vielerorts sind in den vergangenen Jahren alte Sirenen ertüchtigt beziehungsweise neue moderne Sirenen installiert worden. Ein bundesweiter Überblick, wo Sirenen vorhanden sind und wo es regional Lücken gibt, fehlt allerdings. 

#tagesschau #nachrichten #warntag #probealarm",563,121956,"tagesschau","2024-09-12T04:00:23.000Z","Image","https://www.instagram.com/p/C_zYsoxRBJH/",NA,NA,"",NA,"","","tagesschau,nachrichten,warntag,probealarm"
"Viele Kinder und Jugendliche in Deutschland haben einer Studie zufolge schon Erfahrungen mit Pornos oder Sexting gemacht. Etwa 42 Prozent der 3.000 bundesweit befragten 11- bis 17-Jährigen gaben an, bereits einen Porno gesehen zu haben. Das bedeutet einen deutlichen Anstieg: Im Vorjahr hatten das 35 Prozent gesagt, wie aus der repräsentativen Befragung der Landesanstalt für Medien NRW hervorgeht. Besorgniserregend sei, dass der Anstieg auf die starke Zunahme bei den besonders jungen Befragten – Kindern im Alter von 11 bis 13 Jahren – zurückgeht. 

Das Phänomen des Sexting sei durchaus weit verbreitet: 25 Prozent der Befragten gaben an, schon mal eine Textnachricht mit sexuellem Inhalt, Nacktbilder, Nacktvideos oder auch Emojis mit eindeutigen sexuellen Absichten erhalten zu haben. 

Für Eltern oder Lehrkräfte sei es kaum vorstellbar, wie einfach Kinder und Jugendliche heute an Pornografie kommen und vor allem auch selbst solches Material online versenden, sagte Medienanstalt-Direktor Tobias Schmid in Düsseldorf. „Aber die Studie zeigt es eindeutig: Das passiert. Wir sind gefordert, Minderjährige zu schützen.“ 

Der Erstkontakt mit Pornos geschehe häufig unfreiwillig oder zufällig – und meistens im Alter von 12 bis 15 Jahren, wie die Medienanstalt hervorhob. In der Gruppe derer, die angab, Erfahrung mit Pornos gemacht zu haben, sagte gut die Hälfte auch, das lediglich „1- oder 2-Mal gemacht“ zu haben. Nur wenige Befragte schauen also regelmäßig Pornos, schilderte die Medienanstalt. Den allermeisten falle es schwer, das Gesehene einzuordnen. 

#jugendliche #kinder #sexualitaet #befragung #tagesschau #nachrichten",1157,103528,"tagesschau","2024-09-11T16:00:49.000Z","Sidecar","https://www.instagram.com/p/C_yGWdShBQl/",NA,NA,"",NA,"","","jugendliche,kinder,sexualitaet,befragung,tagesschau,nachrichten"
"Tagelang war die Feuerwehr im Einsatz, jetzt gibt es endgültige Entwarnung: Der Waldbrand am Brocken im Harz ist vollständig gelöscht, wie die Feuerwehr mitteilte. Der Einsatz ist offiziell beendet worden. 

Das Feuer war am Freitag am Königsberg, einer Nebenkuppe des Brockens, ausgebrochen. Die eingesetzten Kräfte würden nun zurückgezogen, auch der Rückbau der Technik erfolge innerhalb der nächsten Tage. 

Die Feuerfront hatte sich zeitweise auf einer Länge von mehr als 1.000 Metern in dem unwegsamen Gelände ausgebreitet. Auch mehrere Flugzeuge und Hubschrauber, unter anderem von Bundeswehr und Polizei, kamen zum Einsatz. Erst der Wetterumschwung und der Regen hatten ab Sonntagnacht für Entspannung gesorgt. In den vergangenen Tagen wurden immer wieder Glutnester entdeckt. Nun haben nach Angaben der Stadt Wernigerode die Ermittlungen zur Brandursache begonnen. 

Der Kreisbrandmeister des Landkreises Harz, Kai-Uwe Lohse, hält es für möglich, dass das Feuer gelegt wurde und verwies darauf, dass das Feuer zeitgleich an mehreren Stellen ausgebrochen war. Es gebe Videomaterial, auf dem das eindeutig zu sehen sei, sagte Lohse dem MDR. Der Harzer Nationalparkchef Roland Pietsch hingegen hält es nach eigenen Angaben für unwahrscheinlich, dass in dem unwegsamen Gelände acht Brände innerhalb kurzer Zeit gelegt wurden. 

#waldbrand #harz #brocken #nachrichten #tagesschau",165,69263,"tagesschau","2024-09-11T14:53:50.000Z","Image","https://www.instagram.com/p/C_x-r0JuOlE/",NA,NA,"",NA,"","","waldbrand,harz,brocken,nachrichten,tagesschau"
"Taylor Swift hat bei den MTV Video Music Awards (VMA's) groß abgeräumt. Unter den sieben Trophäen, die sie in der Nacht zum Donnerstag mit nach Hause nehmen durfte, war auch der Hauptpreis für das Video des Jahres. Mit den neuen Auszeichnungen zieht die 34-Jährige mit Beyoncé gleich. Beide erhielten im Verlauf ihrer Karrieren bislang 30 Preise bei den VMA's – mehr als alle anderen Künstler:innen. 
 
Zusammen mit Rapper und Sänger Post Malone durfte Swift auch den ersten Preis des Abends entgegennehmen, die Auszeichnung für die beste Kollaboration, die von Rapper Flavor Flav und Turnerin Jordan Chiles aus dem US-Olympiateam überreicht wurde. In ihrer Dankesrede kam Swift auf die Präsidentschaftswahl im November zu sprechen – und appellierte an ihre Fans, sich für die Wahl zu registrieren. Kurz nach dem TV-Duell zwischen der demokratischen Präsidentschaftskandidatin Kamala Harris und ihrem republikanischen Rivalen Donald Trump hatte Swift bei Instagram ihre Unterstützung für Harris bekundet. 
 
Chappell Roan, die als beste neue Künstlerin ausgezeichnet wurde, sagte: „Ich widme dies allen Drag-Künstlern, die mich inspirieren.“ Ihr Preis sei für alle queeren- und Transmenschen, die die Popmusik vorantrieben. Sabrina Carpenter, die die Trophäe für den besten Song des Jahres entgegennahm – „Espresso“ – widmete den Preis ihren Fans. „Dies ist wirklich besonders.“ Sängerin Katy Perry erhielt den Ehrenpreis „Video Vanguard Award“. 

#VMA #mtv #musicaward #swift #nachrichten #tagesschau",777,168448,"tagesschau","2024-09-12T06:40:30.000Z","Sidecar","https://www.instagram.com/p/C_zrBZCIX_T/",NA,NA,"",NA,"","","VMA,mtv,musicaward,swift,nachrichten,tagesschau"
"Neun Monate lang war die „Serenade of the Seas“ unterwegs, besuchte 60 Länder auf allen sieben Kontinenten. Die Passagier:innen ließen sich die längste Kreuzfahrt aller Zeiten zwischen 60.000 und 117.000 US-Dollar kosten.  
 
#kreuzfahrt #serenadeoftheseas #tagesschau #nachrichten",231,32441,"tagesschau","2024-09-11T21:05:53.000Z","Video","https://www.instagram.com/p/C_ypM7ItiE8/",52.733,2640843,"https://instagram.fprn12-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMiWI-D0Ti5IXZIh6Qc2fmrgh4JljTcymWRaw34FnG-vEGqy57IAi1WOY2kGcDGLYyPBc_dN7tkVEw1DOYmJZUZVhhnjDUXYwkApuE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=900744372102823_903320559&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80MzRCMkRGNkU3M0EzQ0E0OUQ1MEQyNTA5NTM4MTdBQV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGMnNZQnNmeU53VHVMUURBS2VIZTQwcDlsOGxicV9FQUFBRhUCAsgBACgAGAAbABUAACai7p2W47SHQBUCKAJDMywXQEpd0vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=fef10c17aa&ccb=9-4&oh=00_AYAQhg6zaD7d5qHlSD1NMihb3fIGdb_y7ieT060UuQjiGQ&oe=67730F8D&_nc_sid=10d13b",851733,"","","kreuzfahrt,serenadeoftheseas,tagesschau,nachrichten"
"Guten Morgen! ☕ Heute ab 11 Uhr werden in Deutschland bundesweit die Alarmsysteme getestet | Der ukrainische Präsident Selenskyj hat bei einem Treffen mit US-Außenminister Blinken in Kiew erneut für die Freigabe westlicher Waffen mit großer Reichweite auf russischem Gebiet geworben | Ein US-Astronaut und zwei russische Kosmonauten sind in nur drei Stunden zur Internationalen Raumstation geflogen
 
Weitere Infos zu unseren News am Morgen findet ihr auf tagesschau.de
Kommt gut in den Tag!
 
#warntag #ukraine #blinken #iss #nachrichten #tagesschau",427,31184,"tagesschau","2024-09-12T05:09:02.000Z","Sidecar","https://www.instagram.com/p/C_zgjcdIPOQ/",NA,NA,"",NA,"","","warntag,ukraine,blinken,iss,nachrichten,tagesschau"
"Gregor Gysi (Die Linke) übt Kritik an der Unfähigkeit zur Einigung von Ampel und Union in der Asyl-Debatte. Die Art und Weise, wie die Debatte geführt werde, bringe die Wählerinnen und Wähler nur noch mehr dazu, sich von den etablierten Parteien abzuwenden. „Raus kommt, dass die Leute sagen: Ich wähle weder den einen noch den anderen.“ 
  
Die ganze Sendung ist zum Nachschauen in der ARD-Mediathek verfügbar. 
  
#ARD #maischberger #Asyl #Migration #Ampel #Union",495,25150,"tagesschau","2024-09-11T10:07:55.000Z","Video","https://www.instagram.com/p/C_xd4XXoVc2/",40.4,1121184,"https://scontent-ord5-3.cdninstagram.com/o1/v/t16/f2/m86/AQMOoI47lwnHuuJ53_O-BprB7nzTdWBJQAlEjQc-tyOEnJ0fpkIXMJb6IBckX2VFOvoTnHnaOYShPSismxM-Ig53Fs6O2eRS5EhVPew.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=508155538630295_3816595651&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zQzQzQUQ4RjMwMzZERUZGNjk5OEQ3MDVFMDMwNjBCOF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dERXlYUnRPRzhLNFRSWURBRlNyYnUtSjZoNWdicV9FQUFBRhUCAsgBACgAGAAbABUAACacrd2er72IQBUCKAJDMywXQEQzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=9d570bbe48&ccb=9-4&oh=00_AYCprPPm1-x7xpJpToUKJuilv1R__Q1lyfM8HFWc1aofAQ&oe=67731419&_nc_sid=10d13b",325443,"","","ARD,maischberger,Asyl,Migration,Ampel,Union"
"Mehr als 15 Stunden wütete der Wirbelsturm Yagi in Vietnam. Mehr als 80 Menschen kamen ums Leben, mehr als 60 werden noch vermisst.  Vor allem der Norden des Landes ist stark betroffen. 

#vietnam #sturm #nachrichten #tagesschau",211,22236,"tagesschau","2024-09-10T18:15:42.000Z","Video","https://www.instagram.com/p/C_vw8KTBNKv/",35.88,1463496,"https://scontent-mia3-2.cdninstagram.com/o1/v/t16/f2/m86/AQOu3EZEHKRkmIY3npEsaxhkI1s5Vtp61i_WiZyAm3iX7cpxsgfGnpse6cQyR67sLU2c0Cm0es_E99NvrOCQCrtcQS7f_F3Wd_QCVuU.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=893337159364129_1236862617&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wNTQ1OTYxMkQwMkY5RDM5RDk2NThGMjkwNTg3ODI4Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQZXpTQnZpTktQMjFpRUVBT0VkMXJDQmtReHJicV9FQUFBRhUCAsgBACgAGAAbABUAACaozNPRl6KNQBUCKAJDMywXQEHwo9cKPXEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=7731933d56&ccb=9-4&oh=00_AYAxFNi-r1yAeksrT8nftI1txAup03vD4qT2sq4hpXs-RA&oe=67731D2A&_nc_sid=10d13b",433587,"","","vietnam,sturm,nachrichten,tagesschau"
